,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
7376,16.07765,-15.40021,-0.79707,9.94271,-6.22307,GMMs and Accordions,-7.20194,4.90443,-76.77817,8.04766,-20.02027,True
7377,-23.62103,-15.47922,0.56427,4.86408,3.15888,Bayesian Inference,1.40695,18.50829,-75.71985,7.48373,-20.12299,False
7378,-6.28653,-15.40602,-0.11839,17.22102,-4.02432,Bayesian Inference,-2.96347,1.77429,-78.39365,9.94964,-20.02783,False
7379,4.17089,-15.50705,-0.19923,36.64120,4.01939,GMMs and Accordions,11.52644,8.41750,-77.60987,8.15527,-20.15916,True
7380,-3.97961,-15.37621,-0.25499,5.99727,-4.23212,Bayesian Inference,-10.17814,26.22756,-75.44889,7.32767,-19.98908,False
7381,-3.31365,-15.49993,0.00725,9.13757,2.33784,Bayesian Inference,-1.12059,-4.91205,-79.36039,8.41671,-20.14991,False
7382,-34.67384,-15.41285,0.74183,24.53851,2.35283,Bayesian Inference,-3.11274,8.10128,-77.14051,8.36248,-20.03671,False
7383,-7.04960,-15.42480,-0.05288,-1.91896,-3.25450,GMMs and Accordions,10.18911,-8.85895,-77.35603,10.37708,-20.05224,False
7384,-27.53131,-15.35451,0.39630,12.25093,-0.30556,Bayesian Inference,-2.28687,-14.28236,-77.11823,7.23438,-19.96086,False
7385,-5.79899,-15.49551,0.07112,12.44828,-6.74419,Bayesian Inference,4.10854,2.59955,-76.03757,7.06502,-20.14416,False
7386,9.32631,-15.48674,-0.39892,16.05041,14.65550,GMMs and Accordions,9.08544,-21.95668,-80.38765,6.43980,-20.13276,True
7387,2.22983,-15.45239,-0.26607,10.64089,-0.32099,GMMs and Accordions,-9.09478,34.47106,-76.41211,8.04656,-20.08811,True
7388,-20.93417,-15.47425,0.47298,16.87914,3.63254,Bayesian Inference,-14.54095,17.17888,-78.36268,6.50359,-20.11652,False
7389,-2.92754,-15.49944,-0.00535,16.64175,3.61882,Bayesian Inference,2.26222,0.05164,-74.33418,6.13449,-20.14927,False
7390,17.44311,-15.46062,-0.69999,16.37206,3.97994,GMMs and Accordions,2.73013,2.12380,-77.17890,7.62018,-20.09880,True
7391,-15.51286,-15.35866,0.04817,9.91541,0.64344,Bayesian Inference,-1.78451,4.95424,-78.22966,8.38519,-19.96626,False
7392,-8.57789,-15.45501,0.06147,-3.80691,-4.85905,GMMs and Accordions,2.80563,-37.24304,-77.84654,7.06512,-20.09151,False
7393,3.30755,-15.60488,0.04949,5.56651,-0.86383,GMMs and Accordions,10.01570,-18.20441,-77.44744,8.66036,-20.28634,True
7394,-41.98744,-15.35018,0.81656,27.29680,9.67002,Bayesian Inference,34.37136,46.44327,-75.15639,11.28353,-19.95523,False
7395,3.71480,-15.54189,-0.10622,0.75721,7.80855,GMMs and Accordions,8.45310,5.32573,-76.20250,7.05937,-20.20446,True
7396,1.54567,-15.46425,-0.21869,7.23147,0.69482,GMMs and Accordions,-5.78956,-24.33346,-78.52553,6.95742,-20.10352,True
7397,-22.04345,-15.40466,0.34734,10.48453,-6.59702,Bayesian Inference,2.41887,20.99298,-77.75091,6.62407,-20.02606,False
7398,-30.70296,-15.35290,0.48701,8.96464,-3.42600,Bayesian Inference,-1.05485,28.88539,-77.62876,8.03992,-19.95877,False
7399,7.33267,-15.53161,-0.23731,9.39770,-8.60025,GMMs and Accordions,-0.33880,-6.72943,-72.50474,9.37705,-20.19109,True
7400,8.55096,-15.59856,-0.12092,6.18830,-3.27578,GMMs and Accordions,-7.63250,29.45687,-74.42859,4.43811,-20.27813,True
7401,4.89393,-15.55909,-0.10209,12.66354,4.24871,GMMs and Accordions,1.56175,36.39939,-75.83051,5.56065,-20.22682,True
7402,-6.12013,-15.47820,0.04121,-4.89041,-2.70668,GMMs and Accordions,-10.46761,-17.92663,-73.63818,5.74314,-20.12166,False
7403,6.04496,-15.48047,-0.31559,19.47090,3.27845,GMMs and Accordions,7.52237,-17.20596,-77.31696,7.90394,-20.12461,True
7404,-21.64938,-15.44514,0.42790,9.46739,11.98020,Bayesian Inference,8.10379,-22.32206,-79.07686,6.39181,-20.07868,False
7405,-17.99405,-15.41784,0.25691,-5.69415,10.01244,GMMs and Accordions,0.98886,-12.08152,-78.19645,10.40432,-20.04319,False
7406,7.70685,-15.45621,-0.42034,2.71095,-1.89333,GMMs and Accordions,9.91289,-36.23670,-77.46829,10.24501,-20.09307,True
7407,-2.36795,-15.50412,-0.01134,11.65702,-1.22922,Bayesian Inference,4.63686,-4.00949,-72.36599,8.80248,-20.15536,False
7408,-2.22162,-15.52846,0.03980,11.25722,0.78813,Bayesian Inference,10.14377,-0.38576,-76.66805,8.39103,-20.18700,False
7409,-29.04883,-15.49020,0.75080,11.14708,-4.43669,Bayesian Inference,-2.39329,2.10158,-77.80594,7.38838,-20.13726,False
7410,-3.48428,-15.41124,-0.18988,-1.57066,7.85831,GMMs and Accordions,-9.99956,23.50335,-78.18751,8.47199,-20.03461,False
7411,-37.98841,-15.40293,0.81783,7.74614,-7.52136,Bayesian Inference,-32.37066,16.66817,-76.30695,9.01420,-20.02381,False
7412,-22.78314,-15.47538,0.53057,11.15184,0.71274,Bayesian Inference,-28.43967,64.64382,-78.79537,8.33481,-20.11799,False
7413,-28.43589,-15.35336,0.42060,-8.96838,7.69567,GMMs and Accordions,-0.09170,3.15253,-77.93082,6.86124,-19.95937,False
7414,15.51590,-15.48785,-0.58055,-0.30783,3.74658,Bayesian Inference,12.49970,-9.20586,-77.66735,6.51111,-20.13421,True
7415,-7.01536,-15.36092,-0.19953,11.76292,2.76779,Bayesian Inference,1.00591,-4.50761,-77.36396,8.49981,-19.96919,False
7416,-30.30958,-15.46919,0.74041,14.86881,1.99411,Bayesian Inference,-0.63002,14.65894,-74.24396,7.67503,-20.10994,False
7417,-16.36306,-15.39732,0.16160,-14.87276,1.20817,GMMs and Accordions,9.37455,-15.26170,-72.45337,6.42934,-20.01652,False
7418,0.71946,-15.53760,-0.02688,5.95080,-5.01241,GMMs and Accordions,0.40224,11.69302,-75.68820,7.09488,-20.19888,True
7419,21.33694,-15.47209,-0.78969,0.00017,-4.08947,GMMs and Accordions,2.80607,-1.53835,-79.38324,8.24466,-20.11371,True
7420,-22.88328,-15.37462,0.30386,32.79787,7.60641,Bayesian Inference,3.70117,-16.02927,-75.42662,10.41557,-19.98701,False
7421,-11.37530,-15.50812,0.26578,15.21639,-3.06572,Bayesian Inference,-6.69607,6.80992,-77.43021,7.58660,-20.16055,False
7422,-21.63671,-15.43608,0.40688,12.49816,7.99194,Bayesian Inference,0.73633,-3.69254,-74.58786,6.56710,-20.06691,False
7423,-40.33510,-15.36809,0.80823,29.69830,3.45976,Bayesian Inference,-8.75579,19.47448,-77.91048,7.77517,-19.97851,False
7424,1.77657,-15.53639,-0.06108,-11.19613,2.94173,Bayesian Inference,-21.52609,50.98964,-74.68637,6.26002,-20.19731,True
7425,-17.19884,-15.44330,0.29129,2.54830,-4.40277,Bayesian Inference,0.53185,36.33901,-78.45892,6.38828,-20.07629,False
7426,-20.43109,-15.45135,0.40581,27.65416,-3.69740,Bayesian Inference,15.91931,19.92834,-75.24817,10.76879,-20.08675,False
7427,-17.83163,-15.50791,0.45741,13.83365,-6.85988,Bayesian Inference,0.74272,-0.16308,-78.69748,8.33462,-20.16028,False
7428,6.10459,-15.57871,-0.09340,-8.55252,2.94545,Bayesian Inference,13.75059,-15.49478,-74.94260,6.33850,-20.25232,True
7429,-5.53909,-15.41340,-0.12380,-0.20657,-1.92833,GMMs and Accordions,12.05558,-21.07382,-76.85134,6.00612,-20.03742,False
7430,-17.21133,-15.51588,0.45713,3.82746,2.59377,Bayesian Inference,3.37435,9.88030,-74.73967,7.86524,-20.17065,False
7431,2.70302,-15.53079,-0.10143,3.36777,-5.54628,GMMs and Accordions,-0.73774,2.96018,-73.99775,9.52965,-20.19002,True
7432,-34.84801,-15.40870,0.73755,7.46156,-4.17777,Bayesian Inference,-9.24759,-26.39691,-77.15021,9.56960,-20.03131,False
7433,-37.84215,-15.42675,0.86779,-7.98628,-6.98410,GMMs and Accordions,0.02518,-11.09493,-72.79340,10.24970,-20.05478,False
7434,-24.25952,-15.49514,0.61955,10.20180,-0.15402,Bayesian Inference,7.99762,-20.79535,-72.48816,7.61937,-20.14368,False
7435,-20.42879,-15.48073,0.47272,7.91173,-6.25541,Bayesian Inference,6.00468,10.97304,-72.82201,7.80424,-20.12495,False
7436,-9.11267,-15.50104,0.18233,12.57932,-5.18034,Bayesian Inference,-0.95395,-6.47579,-78.00236,7.65488,-20.15136,False
7437,-21.21046,-15.38679,0.28181,6.12161,-0.55064,Bayesian Inference,9.30471,-4.67123,-77.88141,6.52993,-20.00282,False
7438,-32.92292,-15.35853,0.56589,0.06250,2.74431,Bayesian Inference,8.33279,-2.32486,-79.24090,7.98437,-19.96608,False
7439,-20.22605,-15.41134,0.30849,-0.89844,-1.15293,GMMs and Accordions,-25.67718,-30.89604,-75.84162,6.06828,-20.03474,False
7440,-21.36899,-15.38730,0.28771,24.59965,-3.67448,Bayesian Inference,-24.59770,50.82953,-78.50186,7.99462,-20.00350,False
7441,20.08355,-15.48855,-0.71486,9.30601,-8.65600,GMMs and Accordions,7.38227,-12.54688,-77.33176,6.12748,-20.13512,True
7442,-40.91854,-15.35571,0.79737,14.15475,0.83276,Bayesian Inference,4.11595,-18.76399,-76.97129,7.07439,-19.96243,False
7443,-11.17486,-15.40416,0.02281,-3.44308,-9.46490,GMMs and Accordions,1.61753,0.30955,-75.22076,5.26890,-20.02541,False
7444,-7.99092,-15.40383,-0.07268,25.93108,-4.50096,Bayesian Inference,5.85635,5.07156,-76.54589,9.11985,-20.02497,False
7445,-19.49397,-15.35346,0.15477,7.64557,-3.75408,Bayesian Inference,15.01453,-19.25882,-77.90138,7.17497,-19.95950,False
7446,-37.41037,-15.36552,0.71535,13.12939,1.94115,Bayesian Inference,-4.40414,12.89687,-77.75907,8.17177,-19.97518,False
7447,0.89204,-15.53516,-0.03758,-6.40312,2.76268,Bayesian Inference,-3.11874,12.90440,-73.46940,5.44395,-20.19571,True
7448,-39.13552,-15.40344,0.85312,28.86055,5.31241,Bayesian Inference,1.47160,4.24489,-73.01060,6.12931,-20.02447,False
7449,-21.03288,-15.44226,0.40299,4.23433,-2.46154,Bayesian Inference,6.93312,-2.39979,-73.74971,5.88220,-20.07494,False
7450,-15.72883,-15.48229,0.33644,13.26826,1.99255,Bayesian Inference,-5.59407,-1.81256,-75.17355,7.56135,-20.12698,False
7451,-39.23156,-15.37323,0.78711,19.86410,-0.49414,Bayesian Inference,8.60023,-22.80411,-80.51397,8.72177,-19.98520,False
7452,1.32702,-15.54704,-0.02344,-5.09345,-4.32187,Bayesian Inference,-6.21229,-10.46938,-74.20989,5.62386,-20.21115,True
7453,-18.16432,-15.39666,0.21368,-11.57886,-7.24164,GMMs and Accordions,-7.30422,-17.30517,-77.47473,8.45273,-20.01565,False
7454,6.41864,-15.38604,-0.54198,-10.69251,-0.59178,Bayesian Inference,11.52603,-19.04552,-77.73792,6.80789,-20.00185,True
7455,-39.97617,-15.33974,0.73291,7.05912,-7.87409,Bayesian Inference,3.71863,4.65602,-78.70478,8.31235,-19.94166,False
7456,-7.06592,-15.43746,-0.02352,19.73280,4.90794,Bayesian Inference,7.89395,-13.18673,-76.07007,7.31894,-20.06870,False
7457,-0.34133,-15.37262,-0.37144,-8.48203,-2.11731,GMMs and Accordions,-11.67704,19.96231,-78.08393,8.42190,-19.98440,False
7458,-13.69351,-15.43251,0.16240,23.11919,0.57408,Bayesian Inference,13.08994,-38.70108,-76.81400,7.36291,-20.06227,False
7459,-2.83338,-15.40812,-0.21636,11.41034,-1.07088,Bayesian Inference,12.49471,7.56689,-77.63309,9.14024,-20.03055,False
7460,-22.71029,-15.44394,0.45674,9.29540,-6.79947,Bayesian Inference,8.27191,23.72149,-75.37630,5.10778,-20.07712,False
7461,-20.97333,-15.38365,0.26761,20.48839,-1.75916,Bayesian Inference,1.13035,3.17411,-78.84633,9.55768,-19.99875,False
7462,-10.20188,-15.37131,-0.08103,4.45808,-1.19218,Bayesian Inference,8.81062,-17.15460,-75.61389,7.95207,-19.98270,False
7463,3.40436,-15.37277,-0.48254,19.81883,-6.75183,GMMs and Accordions,-2.06875,-5.56798,-77.14810,7.50311,-19.98460,True
7464,-36.61151,-15.43576,0.85172,14.89951,1.03192,Bayesian Inference,34.49509,-1.51144,-74.64450,4.28150,-20.06649,False
7465,-16.58165,-15.40305,0.18117,5.36091,3.46016,Bayesian Inference,-2.39669,-9.97017,-71.77896,7.33784,-20.02397,False
7466,-28.34769,-15.39560,0.51427,-0.10360,-6.72274,GMMs and Accordions,6.50382,-21.36978,-78.23351,9.43169,-20.01428,False
7467,-17.88003,-15.44120,0.30677,7.32624,1.82034,Bayesian Inference,-7.16459,13.22121,-77.32823,5.10094,-20.07356,False
7468,-0.97248,-15.50200,-0.05769,11.42418,9.13111,Bayesian Inference,0.38392,-26.21972,-76.29770,7.04073,-20.15260,False
7469,-10.63527,-15.42173,0.04681,30.61517,2.56839,Bayesian Inference,13.62038,-35.12020,-76.16332,9.75785,-20.04825,False
7470,-23.43618,-15.36580,0.30020,17.60918,-9.35061,Bayesian Inference,-1.00635,-7.68722,-74.02828,5.49959,-19.97554,False
7471,8.14087,-15.40817,-0.54277,-10.00993,0.06493,Bayesian Inference,8.52062,-7.05860,-80.06295,7.74308,-20.03062,True
7472,-3.65916,-15.43378,-0.13327,20.19019,-0.31148,Bayesian Inference,-0.41728,7.96522,-79.33498,7.48296,-20.06392,False
7473,0.44863,-15.48848,-0.13079,27.77955,-7.65179,GMMs and Accordions,10.82688,-25.34297,-78.02564,9.31065,-20.13503,True
7474,1.48258,-15.45324,-0.24191,10.77624,-1.16837,GMMs and Accordions,11.68803,-22.17229,-78.15978,9.39372,-20.08921,True
7475,0.61962,-15.46842,-0.18162,8.62721,-4.91615,GMMs and Accordions,12.21653,2.59459,-76.50393,6.85763,-20.10895,True
7476,-13.57795,-15.42987,0.15292,10.70659,2.45436,Bayesian Inference,1.77579,24.53583,-74.25282,6.93826,-20.05883,False
7477,-22.59298,-15.48852,0.55488,10.74468,-9.38125,Bayesian Inference,-10.96077,-2.60163,-78.13811,7.54529,-20.13508,False
7478,-12.43097,-15.40405,0.05995,-2.08021,-6.53587,GMMs and Accordions,-9.04329,-14.73671,-78.20784,7.63633,-20.02527,False
7479,-20.33139,-15.36035,0.19538,11.63608,-3.62472,Bayesian Inference,8.34769,18.34261,-72.50455,9.91123,-19.96845,False
7480,-34.72456,-15.46222,0.85589,7.89790,-9.38988,Bayesian Inference,1.25549,-22.47949,-74.28358,6.36405,-20.10088,False
7481,-26.38854,-15.41993,0.51144,11.74473,6.05827,Bayesian Inference,7.81979,-23.33490,-77.13632,4.75104,-20.04591,False
7482,11.69037,-15.46538,-0.51795,16.75881,-5.34685,GMMs and Accordions,-2.87955,3.36578,-78.77012,9.61267,-20.10500,True
7483,-7.24197,-15.38566,-0.13639,0.60316,2.33907,Bayesian Inference,22.12303,8.90488,-77.67036,9.13242,-20.00135,False
7484,-1.94814,-15.55145,0.08407,22.77337,-3.99657,Bayesian Inference,1.91111,11.22031,-76.44631,5.99798,-20.21689,False
7485,-10.35173,-15.42728,0.05104,19.49701,-0.52425,Bayesian Inference,-11.71264,-4.99605,-76.68154,8.98463,-20.05547,False
7486,-1.52517,-15.49525,-0.05663,14.74784,5.57766,Bayesian Inference,2.23737,-10.38960,-77.12349,8.38885,-20.14383,False
7487,-6.66104,-15.36549,-0.19964,9.81039,1.96404,Bayesian Inference,-3.52704,11.67087,-77.10777,7.39312,-19.97514,False
7488,-8.06405,-15.40985,-0.05677,9.04159,-4.69994,Bayesian Inference,-2.10453,-18.42661,-77.56572,6.82408,-20.03281,False
7489,8.23961,-15.48354,-0.37388,10.41711,-1.60689,GMMs and Accordions,1.38098,1.83629,-77.71294,7.78805,-20.12860,True
7490,-13.87084,-15.42786,0.15707,-6.16718,0.99000,GMMs and Accordions,0.41298,-16.82943,-72.67086,8.74979,-20.05622,False
7491,-3.48516,-15.53627,0.09519,7.17648,-3.48568,Bayesian Inference,8.86566,-28.34461,-73.13612,6.20873,-20.19715,False
7492,-13.00168,-15.36542,-0.01116,11.43662,5.78829,Bayesian Inference,4.79404,-17.41005,-79.72069,6.66015,-19.97504,False
7493,-22.26276,-15.43987,0.43414,28.64420,-0.84836,Bayesian Inference,-7.37748,4.02346,-79.89656,10.09493,-20.07183,False
7494,-26.40125,-15.45985,0.60283,19.85495,-0.88458,Bayesian Inference,0.37002,17.02852,-76.03645,6.86485,-20.09780,False
7495,-5.21467,-15.46851,-0.00783,-0.05447,-7.93709,GMMs and Accordions,-0.04910,-1.55941,-73.75884,9.54691,-20.10906,False
7496,-9.91394,-15.49099,0.18324,17.44335,6.58087,Bayesian Inference,5.19785,14.61233,-73.89503,7.33622,-20.13828,False
7497,-1.91236,-15.36996,-0.33074,16.63905,-6.77629,Bayesian Inference,3.25329,25.41548,-77.96740,8.40348,-19.98095,False
7498,18.80555,-15.44483,-0.77651,20.90301,-3.20309,GMMs and Accordions,-10.19935,5.91259,-77.23726,5.91662,-20.07828,True
7499,-21.37733,-15.38974,0.29351,21.80594,-4.65527,Bayesian Inference,18.80061,-7.61293,-75.13561,8.21661,-20.00666,False
7500,-19.79754,-15.48018,0.45269,7.49527,7.54958,Bayesian Inference,-3.80296,-11.52029,-74.16385,6.91767,-20.12423,False
7501,-23.71696,-15.50305,0.62144,21.38810,2.68358,Bayesian Inference,2.17471,15.24629,-77.50553,9.54738,-20.15396,False
7502,0.47522,-15.58334,0.08466,25.93187,-0.44496,GMMs and Accordions,27.61615,30.99963,-77.67584,7.56322,-20.25834,True
7503,15.04545,-15.40798,-0.74863,-14.28709,-2.72456,Bayesian Inference,-0.26092,-0.01983,-80.34727,9.11615,-20.03038,True
7504,-6.29880,-15.52074,0.14350,17.78322,2.61519,Bayesian Inference,-7.28751,1.80616,-77.36853,8.29216,-20.17696,False
7505,-24.68642,-15.45250,0.53505,-0.02992,-3.80017,GMMs and Accordions,7.52882,-12.98474,-78.06492,8.84908,-20.08825,False
7506,-30.56590,-15.39128,0.57043,9.43585,7.44427,Bayesian Inference,8.49281,3.84522,-75.40646,6.93253,-20.00867,False
7507,-23.68503,-15.36544,0.30678,13.94491,3.10674,Bayesian Inference,6.20683,10.46895,-75.96736,9.82210,-19.97507,False
7508,-36.11262,-15.40112,0.75790,6.04669,0.44263,Bayesian Inference,15.27005,-15.24658,-73.04440,8.24492,-20.02146,False
7509,-32.14385,-15.36023,0.54658,-8.33101,-6.98530,GMMs and Accordions,-7.28029,2.48098,-79.86785,10.40167,-19.96829,False
7510,-12.64539,-15.45327,0.17853,-14.51598,-5.04706,GMMs and Accordions,3.75197,9.12567,-77.85267,7.46849,-20.08925,False
7511,-17.61575,-15.43027,0.27398,12.15837,3.48240,Bayesian Inference,-29.40505,-16.04207,-77.62162,9.68515,-20.05934,False
7512,-28.68549,-15.37867,0.48572,11.27879,0.90630,Bayesian Inference,9.28967,-6.26748,-76.08259,7.91071,-19.99227,False
7513,-10.04794,-15.52116,0.25603,-4.80530,0.06682,GMMs and Accordions,3.73543,1.76719,-74.61001,8.38723,-20.17751,False
7514,-3.70611,-15.49683,0.01186,3.25114,3.70614,Bayesian Inference,10.87804,-18.03335,-79.79002,7.28354,-20.14588,False
7515,-3.76194,-15.43058,-0.13751,25.39540,-4.88657,Bayesian Inference,-2.21765,13.57086,-79.04715,9.39623,-20.05976,False
7516,-12.72731,-15.41538,0.09459,12.70024,-2.51937,Bayesian Inference,19.56008,30.89074,-75.16467,9.94571,-20.04000,False
7517,-16.73580,-15.37146,0.11374,3.49300,8.36408,Bayesian Inference,-12.07741,-4.14003,-72.53708,4.89557,-19.98290,False
7518,-7.73347,-15.42230,-0.03823,-4.48720,-6.53184,GMMs and Accordions,-6.55878,10.88943,-78.53790,7.79449,-20.04899,False
7519,-21.38866,-15.38323,0.27900,1.30892,2.32998,Bayesian Inference,7.73626,-3.62833,-73.95893,9.13774,-19.99819,False
7520,-13.31527,-15.37581,0.02188,5.03410,-0.55517,Bayesian Inference,21.75084,-24.88413,-77.56734,8.26185,-19.98856,False
7521,-10.03480,-15.49239,0.19004,-5.09790,3.20483,GMMs and Accordions,2.14906,-6.55869,-73.82351,9.44534,-20.14011,False
7522,-9.74101,-15.52783,0.26209,6.03990,4.33673,Bayesian Inference,-1.35623,11.47544,-73.91739,8.31434,-20.18618,False
7523,-15.22342,-15.46304,0.27752,-0.99603,-1.25266,GMMs and Accordions,12.27143,7.11453,-77.54694,7.62248,-20.10196,False
7524,-14.15599,-15.39562,0.09205,-1.01875,6.31965,GMMs and Accordions,-8.49556,-5.04512,-76.74463,8.20085,-20.01430,False
7525,-3.53268,-15.44745,-0.10588,15.92028,-0.98713,Bayesian Inference,-3.82202,-37.36936,-76.26973,10.81060,-20.08169,False
7526,-26.07342,-15.42893,0.52259,-12.51452,-5.01157,GMMs and Accordions,2.23830,3.46619,-77.09386,10.32185,-20.05761,False
7527,-28.54837,-15.41128,0.55598,14.41434,0.01941,Bayesian Inference,-6.83729,17.35718,-73.23529,6.94545,-20.03466,False
7528,-2.11281,-15.44721,-0.14868,11.35735,6.99965,Bayesian Inference,17.63878,-5.04517,-77.67753,8.41457,-20.08137,False
7529,-15.13036,-15.38301,0.09230,15.64604,8.50145,Bayesian Inference,-26.61440,-39.21805,-74.61016,6.02238,-19.99792,False
7530,5.50414,-15.45689,-0.35325,3.99318,4.05047,GMMs and Accordions,-16.88015,31.82646,-78.46376,7.54336,-20.09395,True
7531,-0.56846,-15.49494,-0.08581,20.39838,-6.71833,Bayesian Inference,-16.76175,4.66473,-77.74677,7.35058,-20.14343,False
7532,-37.63724,-15.38970,0.77722,3.91727,-7.60601,Bayesian Inference,-9.93102,-8.76159,-77.27609,8.19006,-20.00660,False
7533,-7.63955,-15.45421,0.03173,-3.21197,-5.10594,GMMs and Accordions,-4.96954,-9.96718,-77.95085,7.73956,-20.09047,False
7534,1.37557,-15.46437,-0.21336,23.79292,-5.28127,GMMs and Accordions,-2.77648,8.77191,-78.16043,8.49489,-20.10368,True
7535,-26.71719,-15.50435,0.71368,-8.95082,-1.94123,GMMs and Accordions,1.99567,-16.60035,-73.92022,8.49217,-20.15565,False
7536,-4.76797,-15.38658,-0.20790,15.47999,-5.05163,Bayesian Inference,-5.85573,-18.06318,-78.31163,7.94720,-20.00255,False
7537,-26.05405,-15.34973,0.34146,-4.93945,2.12783,GMMs and Accordions,5.38537,26.36857,-76.11179,5.30445,-19.95465,False
7538,-5.31154,-15.53247,0.14087,4.28831,4.87890,Bayesian Inference,-5.23806,-14.09944,-73.50978,9.17305,-20.19221,False
7539,-8.31366,-15.44665,0.03455,-11.44790,-0.31989,GMMs and Accordions,0.20231,-9.78394,-75.38784,7.68682,-20.08064,False
7540,-13.70901,-15.36254,0.00334,14.18594,-2.33717,Bayesian Inference,-14.17410,21.73508,-78.64539,8.92036,-19.97131,False
7541,-30.77408,-15.43569,0.67786,15.84757,7.44738,Bayesian Inference,8.04890,16.78146,-77.06342,10.33638,-20.06640,False
7542,-27.18334,-15.34547,0.36534,17.06307,1.47402,Bayesian Inference,-7.11405,2.67233,-76.42052,8.87269,-19.94911,False
7543,-1.01941,-15.51581,-0.02481,9.29851,2.30869,Bayesian Inference,12.26802,16.99317,-71.88439,6.27897,-20.17056,False
7544,-27.89986,-15.42091,0.55866,27.97718,2.20939,Bayesian Inference,0.26817,-5.51845,-78.83095,8.00853,-20.04719,False
7545,-0.08544,-15.44141,-0.22222,10.03207,-0.05070,Bayesian Inference,1.35339,-26.30970,-73.55147,4.98934,-20.07383,False
7546,-42.10952,-15.35275,0.82607,-2.44287,-2.42890,GMMs and Accordions,7.02352,-4.38600,-77.45894,9.50644,-19.95858,False
7547,-3.17895,-15.42691,-0.16323,10.28107,-3.06998,Bayesian Inference,7.27286,-17.19279,-78.37515,8.44962,-20.05499,False
7548,-0.44622,-15.45790,-0.17389,26.39127,-1.11865,Bayesian Inference,-18.36399,-39.32987,-77.04326,9.08934,-20.09527,False
